day,campaign_network,adgroup_network,creative_network,cost,network_impressions,network_clicks,installs,iniciou cadastro_events,registro completo sms_events,usuário tem benefício inss_events,usuário é servidor govba_events,usuário é servidor govsp_events,usuário é servidor prefsp_events,usuário é servidor govmt_events,usuário é lead_events,aceitar oferta_events,proposta paga_events,primeira compra_events,primeira compra govba_events,primeira compra govsp_events,primeira compra govmt_events,primeira compra prefsp_events,primeira compra inss_events,recompra_events,all_revenue
2023-08-13,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,02",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,lista_govmt_64k_0_br_18-65_auto_serv,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,02",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_2_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"0,02",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,02",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lista_pm-govmt_2k_0_br_18-65_auto_serv,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,aberto_0_0_0_sp_22-65_auto_servsp,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,01",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_baixe-app_vid-marcela_dica-credito-sem-margem_v2_app_baixe-o-app_original_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lista_pm-govsp-tomador_42k_0_br_18-65_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_baixe-app_vid-marcela_dica-credito-sem-margem_v2_app_baixe-o-app_original_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_1_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_vidflyer_cn_beneficios-konsi_dinheiro-na-conta-24h_v1_app_usar-app_narracao_s-leg,"0,01",1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,"425,25"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,01",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_2_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"0,01",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,01",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_vidflyer_cn_beneficios-konsi_dinheiro-na-conta-24h_v1_app_usar-app_narracao_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,all_geral_tk_app_conversao_cold_and,lal_servidor-estadual_3k_1_sp-ba-mt_18-55_auto_lead,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,01",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_190k_0_br_21-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"0,01",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,01",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,rmkt_geral_fb_app_trafego_hot_and,lista_clientes-sem-contrataçao_47k_0_br_18-65_auto_clique,institucional_vidflyer_cn_beneficios-konsi_dinheiro-na-conta-24h_v1_app_usar-app_narracao_s-leg,"0,01",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,2,2,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,2,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,"99,38"
2023-08-10,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,all_geral_tb_app_conversao_cold,{adgroup_name},{ad_id},"0,0",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,all_geral_tk_app_conversao_cold_and,lal_servidor_36k_1_sp_18-55_auto_lead,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,0",0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_fb_app_conversao_cold_and,lista_pm-govba_78k_0_ba_18-65_outo_servba,story_vid_baixe-app_solano_indicacao-capitao-pm_v4_app_compare-taxa_original_c-leg,"0,0",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_fb_app_conversao_hot_and,lista_base-higienizada-ba_187k_0_ba_18-65_auto_lead,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_gg_app_conversao_cold_and,aberto_0_0_0_ba_18-65_auto-gg_servba,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_gg_app_conversao_cold_and,aberto_0_0_0_ba_18-65_auto-gg_servba,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,4,4,2,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,"3333,0"
2023-08-10,govba_geral_gg_app_conversao_cold_and,aberto_aberto_0_0_ba_18-55_auto-gg_servba,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_gg_app_conversao_cold_and,aberto_aberto_0_0_ba_18-55_auto-gg_servba,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_wapp_app_0_hot_0,0_lista-govba-credcesta-com-margem_1k_ba_0_wapp_0_,0_cn_divida-cara_reduza-seu-juros_v1_app_acesse-o-app_0_0_,"0,0",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,"120,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lista_govmt_64k_0_br_18-65_auto_serv,story_vid_cn_video-adri_comparacao_v5_app_usar-app_original_s-leg,"0,0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_cb_fb_app_conversao_cold_and,lal_cartao-beneficio-sp_8k_2_sp_22-65_auto_servsp,institucional_vidflyer_cb_margem-tomada_margem-tomada_v4_app_peca-cb_narracao_0,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada_141k_1_sp_22-64_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"374,54"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada_141k_1_sp_22-64_auto_servsp,story_vid_baixe-app_vid-marcela_dica-credito-sem-margem_v2_app_baixe-o-app_original_s-leg,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"230,4"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"0,0",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"0,0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_2_sp_22-64_auto_servsp,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"0,0",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"493,7"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_2_sp_22-65_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"0,0",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_2_sp_22-65_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"0,0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp_200k_0_br_18-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"0,0",0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_33k_0_sp_21-64_auto_lead,institucional_flyer_cn_3k-sp_pague-e-receba_v2_app_baixe-o-app_0_0,"0,0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_33k_0_sp_21-64_auto_lead,story_vid_baixe-app_vid-marcela_dica-credito-sem-margem_v2_app_baixe-o-app_original_s-leg,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_gg_app_conversao_cold_and,aberto_0_0_0_sp_18-65_auto-gg_servsp,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,9,12,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_gg_app_conversao_cold_and,aberto_0_0_0_sp_18-65_auto-gg_servsp,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,7,8,2,0,0,1,0,0,1,3,2,0,0,1,0,0,0,1,"590,22"
2023-08-10,govsp_geral_gg_app_conversao_cold_and,aberto_0_0_0_sp_18-65_auto-gg_servsp,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,8,10,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_190k_0_br_21-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_gg_app_conversao_cold_and,aberto_0_0_0_br_18-65_auto-gg_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_gg_app_conversao_cold_and,aberto_0_0_0_br_18-65_auto-gg_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,5,8,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lal_servidores-prefsp_40k_1_sp_22-64_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"482,28"
2023-08-11,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,4,4,2,1,0,1,0,0,2,0,2,0,0,1,0,0,0,1,"879,99"
2023-08-11,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,2,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,all_geral_tb_app_conversao_cold,{adgroup_name},{ad_id},"0,0",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,all_geral_tk_app_conversao_cold_and,aberto_0_0_0_sp-ba-mt_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"0,0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,all_geral_tk_app_conversao_cold_and,lal_servidor_36k_1_sp_18-55_auto_lead,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,0",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lista_base-unificada-ba_187k_0_br_18-65_auto_serv,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"0,0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lista_base-unificada-ba_187k_0_br_18-65_auto_serv,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"327,69"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lista_base-unificada-ba_187k_0_br_18-65_auto_servba,story_vid_baixe-app_sturaro_app-milagroso-reduza-taxas_v3_app_orientador_original_c-leg,"0,0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"111,06"
2023-08-11,govba_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_0_0_ba_22-65_auto_lead,story_vid_baixe-app_vid-marcela_dica-credito-sem-margem_v2_app_baixe-o-app_original_0,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_hot_and,lista_base-higienizada-ba_187k_0_ba_18-65_auto_lead,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_gg_app_conversao_cold_and,aberto_0_0_0_ba_18-65_auto-gg_servba,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_gg_app_conversao_cold_and,aberto_0_0_0_ba_18-65_auto-gg_servba,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"0,0"
2023-08-11,govba_geral_gg_app_conversao_cold_and,aberto_aberto_0_0_ba_18-55_auto-gg_servba,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_gg_app_conversao_cold_and,aberto_aberto_0_0_ba_18-55_auto-gg_servba,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_wapp_app_0_hot_0,0_lista-govba-credcesta-com-margem_1k_ba_0_wapp_0_,0_cn_divida-cara_reduza-seu-juros_v1_app_acesse-o-app_0_0_,"0,0",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_cb_fb_app_conversao_cold_and,lal_cartao-beneficio-sp_8k_1_sp_22-65_auto_servsp,institucional_vidflyer_cb_margem-tomada_margem-tomada_v4_app_peca-cb_narracao_0,"0,0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,aberto_0_0_0_sp_22-65_auto_servsp,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_2_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"0,0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_gg_app_conversao_cold_and,aberto_0_0_0_sp_18-65_auto-gg_servsp,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,16,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_gg_app_conversao_cold_and,aberto_0_0_0_sp_18-65_auto-gg_servsp,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,7,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_gg_app_conversao_cold_and,aberto_0_0_0_sp_18-65_auto-gg_servsp,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,15,19,9,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_port_fb_app_conversao_cold_and,lal_renegociacao-sp_4k_1_sp_22-65_auto_lead,institucional_vidflyer_port_beneficios-portabilidade_novidade-servidor_v1_app_melhore-sua-vida-financeira_narracao_0,"0,0",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_cold_and,lal_macica-inss-renda-2k_600k_2_br_25-65_auto_lead,story_vid_cn_video-adri_possibilidades_v3_app_usar-app_original_s-leg,"0,0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_cold_and,lista_base-inss_1mi_0_br_18-65_auto_lead,story_vid_cn_video-adri_15-bancos_v2_app_usar-app_original_s-leg,"0,0",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_gg_app_conversao_cold_and,aberto_0_0_0_br_18-65_auto-gg_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_gg_app_conversao_cold_and,aberto_0_0_0_br_18-65_auto-gg_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,7,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_servsp,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,0",0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,rmkt_fb_app_0_hot_0,0_lista_clientes_sem_contratacao_47k_br_0_auto_0_,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,3,4,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_gg_site_trafego_hot_and-ios,interesse_branding_0_0_br_18-65_search_lead,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_tk_app_conversao_cold_and,lal_servidor-expanded-deviceprice_36k_1_sp-ba-mt_18-55_auto_lead,story_vid_cn_video-adri_comparacao_v5_app_usar-app_original_c-leg,"0,0",0,0,3,6,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_hot_and,lista_base-higienizada-ba_187k_0_ba_18-65_auto_lead,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_gg_app_conversao_cold_and,aberto_0_0_0_ba_18-65_auto-gg_servba,0_0_0_0_0_0_0_0_0_0,"0,0",0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_wapp_app_0_hot_0,0_lista-govba-credcesta-com-margem_1k_ba_0_wapp_0_,0_cn_divida-cara_reduza-seu-juros_v1_app_acesse-o-app_0_0_,"0,0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
